,Shool id,First Name,Last Name,University,Department,Course,Quality,Difficulty,Comments
34,384832,Cynthia,Unmack,American River College,Political Science,POLS320,1.0,5.0,Her class is very difficult and I regret taking her for political theory.
35,384832,Cynthia,Unmack,American River College,Political Science,POLS320,2.0,4.0,"Takes forever to grade assignments that were due 2-3 months ago, always gets off topic during lectures, 3 unit tests that has essay questions worth a lot more than multiple choice, poster presentation towards end of the semester. If POLS 320 wasnt a requirement to transfer, I wouldnt have taken it."
36,384832,Cynthia,Unmack,American River College,Political Science,POL301,3.0,4.0,"She really is a nice professor, but I felt like she has her online class as second priority as assignments that were completed 2-3 months ago are still yet to be graded. There is loads of reading and lots of uploaded written assignments and discussion board posts. Exams are super long and very time restricted, as she expects you to know your stuff"
37,384832,Cynthia,Unmack,American River College,Political Science,POL300,5.0,4.0,"Professor Unmack is beyond inspirational, every single class she came with a passion and love for political science!!! I would highly recommend her, she makes political science come to life in a way I never expected!!! I got more than 100% in her class!"
38,384832,Cynthia,Unmack,American River College,Political Science,POLS481,4.0,3.0,"I enjoyed Ms. Unmack for my first honors class. She kept lectures interesting, graded fairly, and made us work on a poster/paper combo which was pretty cool. I received an A and learned the content well. The only problems I personally had with the class was the grading period of assignments/exams and that she sometimes went on minor tangents."
39,384832,Cynthia,Unmack,American River College,Political Science,POLS480,3.0,3.0,"She gets off topic a lot during lectures, she likes to ramble and talk a lot. I was bored during her lectures, if you don't like lectures every class I would not recommend. She also takes a while to grade, never saw my last 4 projects or assignment grades bc she took too long to grade them. Easy class though, never used the book and got an A."
40,384832,Cynthia,Unmack,American River College,Political Science,POL300,5.0,3.0,"Study the guides for tests, drops lowest test. Sticks to syllabus, doesn't allow late work normally. Boring lectures, but have test answers. Very passionate and gets sidetracked into class discussions."
42,468693,David,Petersen,American River College,Economics,ECON302,5.0,3.0,"Prof Petersen is extremely knowledgeable in his subject matter. Takes his time to explain and ensure that we comprehend the material. If you attend the classes and pay close attention to his lecture, you'll get the material."
43,468693,David,Petersen,American River College,Economics,ECON304,4.0,4.0,"Professor Petersen was an outstanding professor, he is very knowledgeable and very clear on what makes up your grade in the class. He hands out many sheets throughout lectures and discussions are frequent and usually on the test.  So pay attention to the discussions and to review the handouts in addition to the textbook when prepping for exams!"
44,468693,David,Petersen,American River College,Economics,ECON302MACRO,5.0,3.0,"Mr. Petersen is a really knowledgeable teacher. He has had years and years of experience in bank and investment industry. He has a refreshing sense of humor and provides the class a daily joke.  The exams are logical. Pay attention, take notes, read the textbook and you will do well. As he stated on day one he doesn't give grades. We earn them."
45,468693,David,Petersen,American River College,Economics,ECON304,5.0,3.0,I had Peterson for both ECON302 &amp; 304. The homework isn't graded. Your entire grade consists of exams and they are not easy. He tests to make sure you truly grasp the material. You are allowed 1 page of handwritten notes. It requires some work but an A is possible. Class is only 8 weeks long rather than 16. Nice guy. Starts class with a joke.
46,468693,David,Petersen,American River College,Economics,ECON302,4.0,3.0,"Yes the lectures for this class are long and last he full time, however, if you show up to class each time, take notes and do the necessary reading, you are bound to pass. Professor Peterson is very helpful and is more than willing to answer any questions you have, even on the exam. There is no graded hw or quizzes, just the exams and extra credit."
47,468693,David,Petersen,American River College,Economics,ECON302,4.5,4.0,"Mr. Petersen is a great professor and wants all his students to succeed. Yes lecture is long, but it's an 8 week class, what do you expect? The grades are solely based off 4 exams, first 3 exams he allows 1 page of notes and for the final it's open book, but you still need to study to do well. He does offer extra credit too. Definitely recommend."
48,468693,David,Petersen,American River College,Economics,ECON302,5.0,3.0,Mr. Petersen likes to start the class off with a joke and wants you to succeed. Your grade is determined solely by exams. There is homework but it's not turned in or graded. The exams are difficult and test that you know how to apply the concepts. If you study and take the time to understand the material it's completely possible to pass the class.
49,468693,David,Petersen,American River College,Economics,ECON302,4.5,1.0,"Petersen is an amazing prof, truly cares about his students and wants them to succeed. He is honestly the kindest prof i have had. The lectures are very boring yes, but get through it and take notes and you will do well. You can get an A in this class without problem, just put in the work."
50,468693,David,Petersen,American River College,Economics,ECON302,3.5,4.0,I took him for both 301 and 302. Both 8 week classes. I dont know if it was just me but the material is hard. All he does is read from book for lectures. Doesnt really explain things to clearly.
51,468693,David,Petersen,American River College,Economics,ECON302,2.0,5.0,"He is really qualified went to Stanford ect Im just really disheartened that as a student who gets As in every class I got a B in 302 &amp;C in 304 and this was I class I was genuinely interested in No idea where i went wrong, handful of students did well some didnt I guess some get the concepts some dont Idk if  UCLA will take me, take at ur own risk!"
52,468693,David,Petersen,American River College,Economics,ECON302,1.0,5.0,"This class isnt as easy as I thought it would be. He just reads from the book and this isnt a class were yrs of memorization will save u , u really need to understand whats going on. Im an A student and im struggling. Warning for impatient people,moves very slow,discusses fast and easily distracted"
53,468693,David,Petersen,American River College,Economics,ECON302,4.5,2.0,"Professor Peterson is a great professor. He is always willing to help you. In his exams, he includes questions from study guide. He gives you credit for showing up in the class. He doesn't let you get bore."
54,468693,David,Petersen,American River College,Economics,ECON302,5.0,4.0,"Professor Peterson is a dedicated, caring, and committed as a teacher. I can tell he takes pride in being effective as teaching. I especially appreciate the fact that he is so interesting and knows how to motivate student to learn, to think for ourselves, and to thrive. Most students  express our gratitude and respectful of him.  Thank you. "
55,468693,David,Petersen,American River College,Economics,ECON 302,3.5,3.0,"Professor Petersen gives his students all of the tools needed to succeed.  If you don't, its on you.  Show up, take notes, do the homework and study for the tests.  Do not think tests will be easy because of the page of notes allowed.  The tests are tough!  He takes role at the end of every class.  That should change, takes way too long."
56,468693,David,Petersen,American River College,Economics,ECON304,4.0,2.0,"Prof. Petersen is a great teacher. I love his sense of humor and his life experience lessons.  He stands for students, not against them and helps a lot. You will have an option to have an extra credit,  he  choose interesting, bestselling books about economics and you will have multiple choice test on it, and it can drop up your grades very easy."
57,468693,David,Petersen,American River College,Economics,ECON304,5.0,1.0,Very good teacher. helpful and knowledgeable. Just read and study and will pass easily
58,468693,David,Petersen,American River College,Economics,ECON302,4.0,1.0,"Everything professor Peterson does is for the success of the students. He goes over every test in detail the class before the exams and offers a lot of extra credit at the end of the class. Even if his lectures are a little vague, you are very likely to do well in his class."
59,468693,David,Petersen,American River College,Economics,ECON302,5.0,2.0,He is seriously an amazing teacher I'm now taking my second semester with him and I couldn't be happier he's clear and thorough on the information that is necessary and needed to study and use for the course.
60,468693,David,Petersen,American River College,Economics,302304,5.0,2.0,Great professor. Very easy-going. Put in some effort and you can get an A without problems.
61,468693,David,Petersen,American River College,Economics,ECON304,5.0,3.0,"Prof Peterson gives you every opportunity to succeed in the class.  He stays late, answer any question, and although his credentials are very impressive, is not full of himself. He teaches at the students level.  I enjoyed Macro and Micro and would take classes taught by him again.  Thanks Professor for a great semester. Extra credit for attendance"
63,933825,Brian,Rosario,American River College,Economics,ECON302,2.0,4.0,His lectures are really unhelpful and vague and will not help you. Expect to learn the material by yourself. Does offer extra credit after every test that will usually bump you a letter grade on the test
64,933825,Brian,Rosario,American River College,Economics,ECON304,1.0,4.0,requires you to buy pearson for +$100 but makes it difficult to even do so in the first place. instructed to clear cache and cookies but pearson still kept erroring and there was no easy course code to just enter and I had to submit a support ticket as well as email a different person as instructed. i personally hate classes that require pearson...
65,933825,Brian,Rosario,American River College,Economics,ECON304,4.0,2.0,"LOL this professor is so funny. The professor was extremely honest and sometimes made me laugh. Although it was online and everything, the class was easy. He was also extremely contact-friendly outside of class which was really cool. Also gave a lot of EC, which made up the scores on my EXAMS LOL. Anyways, take him! Hes coolio. XD RAWR :3 uwu"
66,933825,Brian,Rosario,American River College,Economics,ECON304,3.0,3.0,"Took his Summer online Microecon class. 3 exams and a bunch of hw and quizzes through PearsonMyLab. The content can be hard and he does not really lecture. I benefited from reading the book and doing the problems that way. He posted lecture videos, which I did not find that helpful. He does give bonus point opportunities for exams though."
67,933825,Brian,Rosario,American River College,Economics,ECON304,1.0,4.0,Brian Rosario is a professor I would never recommend. He's very vague in his lecturing and makes it seem that he doesn't want to be there lecturing. I dropped the class after trying him out for three weeks.
68,933825,Brian,Rosario,American River College,Economics,ECON304,5.0,4.0,"Professor Rosario is funny and knowledgeable. His lectures consist of real life examples and for some people that works and for others it doesnt. His class made me enjoy Econ. His grading is clear. You have weekly HW and quiz on pearson, lots of extra credit opportunities if you dont take advantage of those then your loss, and 3 exams in total."
69,933825,Brian,Rosario,American River College,Economics,ECON302,5.0,3.0,Professor Rosario is very relatable and has a sense of humor. He will answer your questions but some students do not appreciate his honesty. If you are sensative to comments or constructive criticism on your work then he might not be right for you. Professor Rosario will use real world examples that help to understand concepts.
70,933825,Brian,Rosario,American River College,Economics,ECON304,4.0,3.0,"All HW &amp; quizzes are online, open book/notes. Gives plenty of time before due dates. Lectures are important. He'll tell you what material to expect on Exams. ALWAYS COME TO LECTURE AFTER AN EXAM. He offers a chance to get more points towards your score, ONLY if you're there &amp; sign in. Very straight forward &amp; gives many real life examples."
71,933825,Brian,Rosario,American River College,Economics,ECON302,1.0,2.0,"Professor Rosario's class is a weird one. He is very unhelpful, and fails to explain things thoroughly. Whenever someone asks a question he seems like it's such a burden for him to respond. He assigns 1 homework and 1 quiz per week, along with 3 exams. His lectures are long and boring. He tries to joke, but it always flops. I recommend staying away"
72,933825,Brian,Rosario,American River College,Economics,ECON204,5.0,2.0,"Straightforward; weekly online homework and quiz, 3 tests and plenty of extra credit. Assignments and tests are not hard. Take him."
73,933825,Brian,Rosario,American River College,Economics,ECN302,1.0,5.0,"Usually I never write things on here because most professors arent that bad, Rosario on the other hand is possibly the WORST professor ever. He is honestly a bad person as he does not care about your personal problems. His free responses on tests are extremely confusing but multiple choice okay, PLEASE AVOID AT ALL COSTS!"
74,933825,Brian,Rosario,American River College,Economics,ECN302,2.0,4.0,"Usually i would wait till the end to rate a professor, but this teacher is extremely disrespectful from the get go. (i understand the things teachers go through and the stress of managing many students/classes.) Currently taking a night class with him and when people ask him questions he seems like he tries to make them feel dumb. zero respect."
75,933825,Brian,Rosario,American River College,Economics,ECN302,5.0,4.0,"Amazing Professor. I really enjoyed the class. I got a lot of interesting and helpful information. His lectures are really interesting. There are a lot of extra credits. If you do all stuff what Professor gives you, it is easy to get A. I would definitely recommend to to have this Professor."
76,933825,Brian,Rosario,American River College,Economics,ECN302,2.0,3.0,"Classes are mostly boring and lecture heavy. Brian try to make alot of jokes, some better than the other's. Exams are confusing but he compensate with extra credit. Make you buy a $100 textbook just for the homework. Don't ask questions since he's clearly not interested in them by giving you a hard time. I love economics but not with him."
77,933825,Brian,Rosario,American River College,Economics,ECON304,3.0,3.0,The entire class is only lecture. Sometimes it's really boring but he often throws in a joke to keep it interesting. He gives LOTS of extra credit. I never go an A on a test but got an A in the class because the class it points based with no extra weight on tests. The extra credit is enough to bump you up a letter grade. So do it!
78,933825,Brian,Rosario,American River College,Economics,ECON304,3.0,3.0,A lot of students timid to ask questions he will give you a smart answer and look at you funny if he feels your question is stupid its pretty funny at times. DO THE HOMEWORK especially if not a good test taker he does gives you real life examples in class and he may definitely teach you some thing you didn't know about the business world.
79,933825,Brian,Rosario,American River College,Economics,ECON304,5.0,1.0,Do every single assignment and extra credit offered. A high B or A will be yours. The hybrid version of his class is best. His work is all online. He is easy to talk to and makes class interesting. Ive taken him twice now. Micro and macro. A in both and I knew nothing about econ.
80,933825,Brian,Rosario,American River College,Economics,ECON302,4.0,3.0,"Thoroughly explains concepts and tells you what to focus on, what will be on the test, and what to skip on. Hws are due every week or so on MyEconLab, and tests are on the current CHs. Final is NOT accumulative. No attendance, but it helps to come to his class to know when extra credits are due. He does not update announcements online. Take him!"
81,933825,Brian,Rosario,American River College,Economics,ECON302,5.0,2.0,"He explains things well. Show up to lectures, do the homework and youll do fine. He also gives plenty of opportunities for extra credit 3 or 4 points here and there adds up."
82,933825,Brian,Rosario,American River College,Economics,ECON304,5.0,3.0,"Gives you relatable examples so you can understand the material. Grading structure is clear as day and if you do well during the semester, the final is optional. Offers extra credit randomly so make sure you attend class. He drops a few assignments and quizzes off total score as well."
84,248024,Leonel,Deleon,American River College,Mathematics,CALC400,5.0,2.0,Best part about this class is that the professor makes it makes it easier for us. Everything on the test is every you learned. Plus he gives plenty of time to practice the material before moving on.
85,248024,Leonel,Deleon,American River College,Mathematics,MATH400,5.0,1.0,Professor Deleon is amazing and funny. His class is not boring at all. He assigns hw from book which wasn't too hard to do. His tests are easy. It was mostly from lecture and hw. He's also helpful. He's a wonderful math teacher.
86,248024,Leonel,Deleon,American River College,Mathematics,MATH120,5.0,1.0,Professor Deleon is the most caring instructor I've ever had. He wants EVERYONE to pass his course. He is always in a positive mood and a super down to earth human being. Wishing him best of luck and success in his life. It's nearly impossible to fail his class and I suck at math. Take him and you will know exactly what I mean(; 100% recommend.
87,248024,Leonel,Deleon,American River College,Mathematics,CALC400,1.0,4.0,"Took 400 with him because of previous ratings. Man what a big mistake. Although a funny and entertaining man, no structure to his classes whatsoever, relies on his own memory rather than the material leaving you unprepared for his tests and for 401. Don't take him for anything 400 or above or you'll screw yourself over. First non-A I've received :/"
88,248024,Leonel,Deleon,American River College,Mathematics,MATH120,5.0,4.0,Professor Deleon is by far the best math professor ever. Hes hilarious and makes tough math problems easy for you. He doesnt want you to take stress and explains everything thoroughly. You can ask questions as much you like and he would not mind explaining. He truly wants you to understand material and succeed. Very caring who respects students.
89,248024,Leonel,Deleon,American River College,Mathematics,CALC400,2.0,2.0,"Professor DeLeon is genuinely a nice guy. His personality and quirks keep the class interesting, however his lessons have very little organization. It feels as if each class is improvised and can be a tad difficult to follow. While he means well enough, the disorganized structure of his classes can be detrimental."
90,248024,Leonel,Deleon,American River College,Mathematics,MATH100,5.0,2.0,Really nice and wants everyone to pass.
91,248024,Leonel,Deleon,American River College,Mathematics,MATH120,1.0,2.0,"This professor was the worst math teacher I've ever taken. I really wanted to learn and understand what I was doing but it was impossible because he'd go off on tangents and tell stories, which were amusing, granted, but didn't have anything to do with math. If you need to learn this for higher math class, take someone else. If you need an easy a.."
92,248024,Leonel,Deleon,American River College,Mathematics,MATH120,4.0,3.0,"Mr Deleon was so funny, he wants to make sure everyone understand his point. Don't be afraid to ask questions. He gives extra credit for all chapters homework by the end of the semester. Optional answers test. Not important if you show up but what it matters is how you do in the tests. Participation matters in class. I recommend him."
93,248024,Leonel,Deleon,American River College,Mathematics,MATH100,5.0,3.0,"If you ever get to take Prof Deleon then I would 10/10 recommend him. He is funny and has a different style of teaching, however I have ADHD so the time I usually start to drift is when he starts to be silly. Class is not mandatory he understands you have a life and treats you like an adult.. Never any HW."
94,248024,Leonel,Deleon,American River College,Mathematics,MATH100,1.0,1.0,"Prof. Deleon is a funny and caring guy. He is definitely a family man and would do anything in his power to help someone. Although, he does have his bad qualities. Teaching Math 100 is one of them. If you have a tough time with math and need motivation this teacher is not for you. He sings laughs and tells stories. He teaches math, but not so good."
95,248024,Leonel,Deleon,American River College,Mathematics,MATH400,4.0,1.0,"If you are looking for a all jokes and laughs, lay back, chill math professor, Id suggest this class because he sings and tells stories constantly so I couldnt really get what was going on in class. His way of teaching is kind of difficult to understand so its best to have the textbook even though it was not required. But such a sweet guy."
96,248024,Leonel,Deleon,American River College,Mathematics,MATH100,5.0,1.0,It took some time for me to adjust to his teaching style because he tends to tell lots of stories or sing songs during the lessons. He doesn't require you to purchase the textbook as he goes over the sections from the book in class. He doesn't assign homework or takes attendance. He is very understanding and doesn't want to stress his students out.
97,248024,Leonel,Deleon,American River College,Mathematics,MATH100,5.0,1.0,"Ive taken two math classes before this &amp; was severely stressed out. But Professor Deleons motto is its not worth it. He wants math to be fun, for us to learn and not be full of tears. Most of his classes contain dad jokes, stories and a little math. He never puts his students on the spot And he understands people have life outside of class."
98,248024,Leonel,Deleon,American River College,Mathematics,MATH100,4.0,2.0,"DeLeon is a cool guy, just a real scatterbrain though. He cancelled a few of quizzes and never assigned hw. As a student I need motivation, so I stopped showing up. Hilarious, but most of the class is spent telling stories that have nothing to do with anything. Forgetful, so don't take the class if you really struggle with math, he's not much help."
99,248024,Leonel,Deleon,American River College,Mathematics,MATH120,5.0,1.0,"Awesome guy, def take him if you have the chance, no matter what class!"
100,248024,Leonel,Deleon,American River College,Mathematics,MATH100,5.0,1.0,This Guy is AWSOME. It is hard to find his classes open to enroll. If open GET it. You wont regret. 1000% will get it again and recommend.
101,248024,Leonel,Deleon,American River College,Mathematics,MATH100,5.0,2.0,"I love this man. He is too funny. I hate math with a passion, but going to his class starts my day off great. He doesnt care what people think about him and i love it! He doesnt make me feel dumb when i ask him so many questions. There is no professor like him, hes awesome. There NEEDS to be more like him pleaseeeee!!!  Wish he was my dad."
102,248024,Leonel,Deleon,American River College,Mathematics,MATH400,5.0,1.0,IF you are having a hard time with Calculus.... that sucks lol. If you take this professor i can assure you will get an A+ without blinking! He's so funny! cracks jokes every 2 seconds. Easy A but you still learn :) Amazing@! cant stress this enough!--- TAKE HIM! The practice worksheets are so similar to an exam. Get as many notes as you want!
103,248024,Leonel,Deleon,American River College,Mathematics,MATH120,5.0,2.0,"Easy teacher, easy A! I would take him again. Wish he taught stats."
105,487734,Marcia,McCormick,American River College,Psychology,PSYC300,4.0,2.0,"nice professor, easy class. each week, read a chapter, take 2 quizzes, and a discussion post once in a while. 4 tests, plus the final, and 1 writing assignment. 2 extra credit quizzes, and you can retake one of the tests at the end of the semester. she makes helpful study guides for each chapter, and all you have to do is fill them out."
106,487734,Marcia,McCormick,American River College,Psychology,PSYC300,5.0,4.0,Really clear grading rubric. I took the class online and she offered a grade improvement exam at the end of the semester to improve your worst exam grade. Lots of textbook usage and good lecture notes. Use her provided study guides and you'll pass.
107,487734,Marcia,McCormick,American River College,Psychology,PSYC300,2.0,5.0,"Very few assignments, but lots of reading and note taking. 2 quizzes every week; 3 exams every 3 weeks. Quizzes and tests will MAKE your grade. There is hardly enough time to complete all the reading and do all the recommended notes each week, which makes passing the tests and quizzes difficult. Very strict on what is due, and there is a lot."
108,487734,Marcia,McCormick,American River College,Psychology,PHYSC300,2.0,4.0,"when she was present in class, she was lecture HEAVY. but something happened and she was completely gone, we had different subs everytime. i wasn't sure what to study for the exams she still gave even though she wasn't teaching. she did give extra credit. take her ONLY if you already know psych and just need a refresher, otherwise don't."
109,487734,Marcia,McCormick,American River College,Psychology,PSCH300,2.0,4.0,"Her tests are difficult, and a lot of the material on them includes stuff that we've never seen in her lectures. She was also gone for a month and still gave us an exam that was important to our grades when we didn't even have class. Avoid this teacher"
110,487734,Marcia,McCormick,American River College,Psychology,PSYC310,5.0,3.0,"Professor McCormick is the best professor I have ever taken. I took her general psychology, biological psychology, and biological psychology lab class. She is super organized and gets your grades back super quick. She is so helpful and loves what she does. If you follow the syllabus, it should be a super easy A."
