,Shool id,First Name,Last Name,University,Department,Course,Quality,Difficulty,Comments
96,29702,Rachel,Friedberg,Brown University,Economics,EC11,3.5,1.0,Just ok - not very interesting and a let down after serrano
97,29702,Rachel,Friedberg,Brown University,Economics,EC11,5.0,3.0,"Her lectures are clear, simple and very engaging. She is an excellent professor."
98,29702,Rachel,Friedberg,Brown University,Economics,EC162,4.5,3.0,Pretty good.
99,29702,Rachel,Friedberg,Brown University,Economics,EC162,4.5,3.0,Really clear. Makes everything simple.
100,29702,Rachel,Friedberg,Brown University,Economics,EC162,5.0,1.0,Great lectures!
101,29702,Rachel,Friedberg,Brown University,Economics,EC162,4.5,3.0,great class for econ kids...i loved it
103,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,5.0,4.0,"she is incredible. hard, but incredible. i want to be her when im older. she knows her sh!t!"
104,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,3.5,4.0,"Amazing lecturer.  She brings enthusiasm and passion to politics that is pretty contagious.  Contrary to what people said, class is not hardundoable by any means, but its definitely not an easy A and you will have to work for it.  Go to office hours, she's much nicer and less intimidating there.  And start the papers and test studying early.  "
105,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,4.0,4.0,"SHE'S AWESOME! WHAT A ROCKSTAR! She works you hard because she genuinely believes that we are the future of American politics and we need to know our stuff, so people should lay off the criticisms. Fantastic lectures, interesting readings, and she really keeps the class connected to current events. Hard tests, fun essays, 100% percent worth it."
106,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,4.5,4.0,"She's a strict grader, yes, but her lectures are incredible and she holds consistent office hours."
107,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,4.0,5.0,"I learned so much from her! she gives great lectures. however, she's also pretty scary. woman's got claws."
108,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,3.0,5.0,"she's incredible. like, i want to be this woman when i grow up. but don't take this class unless you have to or can take it s/nc. i studied like a maniac--there's no other choice. you also are screwed if you think you can skip lecture and pass. if you want to learn a lot and don't mind being antisocial for the semester,"
109,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,2.5,5.0,"If you go to Brown, this is a professor you should avoid at all costs.  If you're interested in one of her classes or they are required for you, wait until someone else is teaching the class.  She is scary, intimidating, entitled, and constantly gives off the impression that she wants everyone to fail.  Seriously...STAY AWAY!!!"
110,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,2.5,5.0,"Crazy hard class, crazy scary prof. Wait until another prof teaches this class if you need it for the concentration."
111,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,2.0,5.0,"She feeds my enthusiasm for the subject and I love attending lecture. But there's no reason to teach through intimidation. It's nearly impossible to break down her harsh exterior, even at office hours. I put in SO much time for this class, and still do mediocre. I don't regret taking it, but I wish it weren't so incredibly difficult for no reason!"
112,179559,Wendy,Schiller,Brown University,Political Science,POLS0010,3.5,3.0,Tough classes but well worth the struggle. She made me fall more in love with PoliSci.
113,179559,Wendy,Schiller,Brown University,Political Science,POLS1130,4.5,5.0,I think she is one of the best professors at brown. If you take her class s/nc you will have a great time because you learn a lot without having to worry about grades.
114,179559,Wendy,Schiller,Brown University,Political Science,POLS1130,5.0,4.0,Schiller is the bomb dot com
115,179559,Wendy,Schiller,Brown University,Political Science,POLS1130,5.0,5.0,"This professor was a godsend.  She is the kind of professor a student dreams of having when he/she goes off to college.  The FYS was so substantive and her grading really helps the student's writing improve.  American Presidency was the most interesting lecture class I have ever attended.  She's tough, but her classes are definitely worth it."
116,179559,Wendy,Schiller,Brown University,Political Science,POLS1130,4.0,3.0,"Phenomenal class, everyone should take ""The American Presidency.""  Schiller is an amazing professor."
117,179559,Wendy,Schiller,Brown University,Political Science,POLS1130,2.5,5.0,"Repeat verbatim everything Prof. Schiller says in class, and memorize the resume of every politician or staffer who has served in the US Government during the latter half of the 20th century and you'll have a decent shot at passing this class."
118,179559,Wendy,Schiller,Brown University,Political Science,POLS001,4.0,5.0,"She's an excellent teacher and lecturer, but the tests are very difficult. Her expectations are also unrealistic. On one test, the highest grade was a low C, so she assumed that none of us had studied. Make sure to take her clesses S/NC. You'll still have to work to pass."
119,179559,Wendy,Schiller,Brown University,Political Science,PS10,2.5,5.0,"She is definitely smart, but her expections of students are absurd and just frustrate them rather than help them learn.  The class felt designed to torture rather than test its students.  Its standards were arbitrary at best and blatantly unfair at worst."
120,179559,Wendy,Schiller,Brown University,Political Science,PS182,2.0,4.0,"Good in a lecture format, horrible in a discussion format."
121,179559,Wendy,Schiller,Brown University,Political Science,PS110,5.0,3.0,Class was really fantastic. take it!
122,179559,Wendy,Schiller,Brown University,Political Science,PS0110,5.0,4.0,"She is an incredible Professor!  However, the class is time consuming."
124,153753,James,Morone,Brown University,Political Science,POLS0220,5.0,3.0,"I loved this class. The professor is hilarious, nice, and thoughtful. He is inclusive and respects everyone. He gets super deep into the center of what is wrong with our country, but he loved to randomly choose people to speak about the reading during class which can be a little overwhelming. Otherwise, amazing."
125,153753,James,Morone,Brown University,Political Science,POLS0220,4.0,3.0,I loved lecture. But the class is overrated -- don't feel like it's Brown-must. A ton of reading and weirdly specific multiple choice test questions that don't test knowledge but rather memorization of random facts. But a great professor to get to know and fun paper.
126,153753,James,Morone,Brown University,Political Science,PS22,3.5,3.0,"Good professor and funny guy, but over-rated. His course is good, but not a MUST by any means. People rave about his Civil Rights Lecture, which is good, but nothing remarkable. For truly incredible insight on race relations, I would suggest a history course with Vorenberg."
127,153753,James,Morone,Brown University,Political Science,PS0022,5.0,3.0,he uses stories well
128,153753,James,Morone,Brown University,Political Science,PS22,5.0,3.0,"EXCELLENT teacher.  The best, most engaging lecturer.  His class is always a highlight of my day.  He's very informative and offers totally different ways of thinking about urban politics.  Friends of mine frequently attend his lectures just for fun.  He's that good."
129,153753,James,Morone,Brown University,Political Science,PS22,4.0,3.0,"Some of the best lectures I've ever attended -- I've heard he can be pretty arrogant, but the lectures are worth it"
130,153753,James,Morone,Brown University,Political Science,PS22,4.0,1.0,he is motivating and interesting but TA's grade the papers you write.
131,153753,James,Morone,Brown University,Political Science,PS22,3.5,3.0,"Overrated, as stated. I still can't believe he taught his book, though my mom was impressed. He's very impressed with himself, too. Don't remember what we were supposed to be learning, but I did learn about pomposity. Too much peer pressure to take this class."
132,153753,James,Morone,Brown University,Political Science,PS22,2.5,3.0,"very clear, which is problematic because clarity does not equal substance. overrated, highly."
133,153753,James,Morone,Brown University,Political Science,PS22,2.0,1.0,"Listening to a pompus wealthy professor talk about social injustice...while making his undergraduates increase his book sales was almost ironic.  Morone is incredibly overrated...he has alot to say, but nothing to offer.  No substance whatsoever."
134,153753,James,Morone,Brown University,Political Science,PS22,2.0,1.0,"Without a doubt, the most overrated professor--ever."
135,153753,James,Morone,Brown University,Political Science,PS22PS182,2.0,1.0,"Overrated and full of himself. PS22 was good, but his seminar is overblown and consists mainly of his own thoughts and writing with no room for outside thought or interpretation."
136,153753,James,Morone,Brown University,Political Science,PS22,5.0,1.0,"Best class I've taken with the best lecturer at Brown.  makes a class of 500 students seem like a seminar.  Brilliant lectures, well organized, very clear.  I got so much out of this course and loved it.  Plus hes hilarious and passionate."
137,153753,James,Morone,Brown University,Political Science,PS22,1.0,3.0,All form and no substance.  Most overrated professor at Brown.
138,153753,James,Morone,Brown University,Political Science,PS22,4.5,2.0,amazing lecturer. very entertaining.
139,153753,James,Morone,Brown University,Political Science,PS200,5.0,3.0,A living embodiment of the ideal prof.
140,153753,James,Morone,Brown University,Political Science,US187,5.0,4.0,Brilliant
141,153753,James,Morone,Brown University,Political Science,PS0022,4.5,3.0,Morone is vibrant and entertaining.  He is great.
142,153753,James,Morone,Brown University,Political Science,PS22,5.0,2.0,"What an amazing guy!  The best professor at Brown!  I think he is wonderful, inspiring, thought-provoking and all-around awesome!!!  Oh and he donates the profits from the books' sales from ps22 to charity so don't try to catch him on that!!!"
143,153753,James,Morone,Brown University,Political Science,PS0022,5.0,3.0,best class i've taken at brown!
144,40481,Brian,Hayden,Brown University,Psychology,CLPS0701,4.5,4.0,Wonderful professor and a helpful person!
145,40481,Brian,Hayden,Brown University,Psychology,CLPS1800,5.0,2.0,Professor Hayden is the best!
146,40481,Brian,Hayden,Brown University,Psychology,CLPS8,2.5,5.0,"personality isn't what you think it'll be. i thought i'd learn a ton of relevant info, but hayden sucks the fun out of the topic."
147,40481,Brian,Hayden,Brown University,Psychology,PY30,4.0,1.0,"Hayden's class to me was extremely informative, though I probably learned most from the book rather than the lectures.  In my opinion he spends somewhat too much time on psychoanalysis, and not enough time covering a thorough overview of the topic so much as a couple of independent theorists and some of their models."
148,40481,Brian,Hayden,Brown University,Psychology,PY30PY133,4.5,3.0,"I loved both classes, though I prefer PY30. Warning: It is a fair amount of memorization and exams are based 1/2 on the reading and 1/2 on the lecture but once you get in2 the mindset that you have to memorize stuff from the book and thoroughly understand the important stuff he stresses in class you'll do great. His written 1/2 of the exam isn't as bad as the MC from the book."
149,40481,Brian,Hayden,Brown University,Psychology,PY30ANDPY33,5.0,3.0,Hayden is super awesome and a GREAT professor!!!
151,40481,Brian,Hayden,Brown University,Psychology,PY30,4.0,4.0,"Great class because the material was cool and Hayden teaches and lectures well, was way too early in the morning and the tests were a ****."
152,40481,Brian,Hayden,Brown University,Psychology,PY030,5.0,4.0,awesome
153,40481,Brian,Hayden,Brown University,Psychology,PY30PY33,4.5,3.0,"Hayden is a god in the Psychology department. The class is legendary and I am amazed people gave him poor reviews. I am NOT a morning person, but I got my a** up to go to this class. The tests were sort of hard, but that just means you need to work hard. The material is fascinating."
154,40481,Brian,Hayden,Brown University,Psychology,PY3330,1.5,3.0,This profesor was very repetitive during lectures and had no variation in teachng style.  He also did not seem prepared to give good explanations for various terms and ideas.
155,40481,Brian,Hayden,Brown University,Psychology,PY30,4.0,4.0,"very nice guy, thorough lectures. readings were hard, tests were VERY detailed. You really have to understand AND memorize. 9 am lecture is  hard, often people fell asleep. But DrHayden is amusing and approachable. I thought he was awesome and feel it's my lack of effort that made me not do well."
156,40481,Brian,Hayden,Brown University,Psychology,PY30,2.0,4.0,Hayden created a very detailed and specific introductory course.  The reading was awful and the tests were hard because of the specificity of the questions.  He went through so many theorists that it was hard to keep them all straight in your head.  His lectures were also very boring and at 9 am.
157,40481,Brian,Hayden,Brown University,Psychology,PY33,5.0,3.0,he rocks
158,40481,Brian,Hayden,Brown University,Psychology,PY30,1.0,2.0,"I had heard some great thigns about him, and I quickly realized why: His class is easy. Sure, it's interesting to listen to him sometimes, but I think most of us went to his class to take a nap. He's always busy and isn't very nice when you go to see him."
159,40481,Brian,Hayden,Brown University,Psychology,PY30,2.0,4.0,one day i looked around in class and just about every other person was sleeping.  i think hayden is past his prime.  he loves to teach about totally irrelevant no-name psychologists who did one study in 1957 that was proved wrong in 1982.  just awful...
160,40481,Brian,Hayden,Brown University,Psychology,PY30PY33,4.5,3.0,hayden made me want to become a psych concentrator. i'm doing an independent study with him next semester. he's awesome.
161,40481,Brian,Hayden,Brown University,Psychology,PY033,4.5,3.0,Dr. Hayden is a great guy with a solid perspective on abnormal psych...
162,40481,Brian,Hayden,Brown University,Psychology,PY33PY30,4.0,1.0,"goes on tangents a lot, but is funny in lectue and the tests are easy"
163,40481,Brian,Hayden,Brown University,Psychology,PY30PY33,4.0,3.0,"his classes aren't easy but they're really rewarding. he's made them easier this year. and he's really helpful 1 on 1, really concerned about how you're doing, and great to work with."
